VehId,Trip,Timestamp(s),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],elevation[m]
560,162,214.4,42.27756361,-83.69835667,0,231
560,162,214.5,42.27756361,-83.69835667,0,231
560,162,215.5,42.27756361,-83.69835667,0,231
560,162,216.1,42.27754861,-83.69844583,0,231
560,162,216.4,42.27754861,-83.69844583,0,231
560,162,216.5,42.27754861,-83.69844583,0,231
560,162,217.6,42.27754861,-83.69844583,0,231
560,162,218.4,42.27754861,-83.69844583,0,231
560,162,218.5,42.27754861,-83.69844583,0,231
560,162,218.6,42.27754861,-83.69844583,0,231
560,162,218.9,42.27755333,-83.69847361,0,231
560,162,219.1,42.27755333,-83.69847361,9,231
560,162,219.2,42.27755333,-83.69847361,9,231
560,162,219.3,42.27755333,-83.69847361,9,231
560,162,220.1,42.27755333,-83.69847361,9,231
560,162,221.2,42.27755333,-83.69847361,13,231
560,162,221.3,42.27755333,-83.69847361,13,231
560,162,222.1,42.27758278,-83.69861556,13,231
560,162,222.2,42.27758278,-83.69861556,17,231
560,162,223.2,42.27758278,-83.69861556,17,231
560,162,223.3,42.27758278,-83.69861556,20,231
560,162,224.3,42.27758278,-83.69861556,24,231
560,162,225,42.27763389,-83.69884667,24,231
560,162,225.2,42.27763389,-83.69884667,24,231
560,162,225.3,42.27763389,-83.69884667,26,231
560,162,226.4,42.27763389,-83.69884667,28,231
560,162,227.3,42.27763389,-83.69884667,28,231
560,162,227.5,42.27763389,-83.69884667,29,232
560,162,228,42.27768778,-83.69914194,29,232
560,162,228.5,42.27768778,-83.69914194,33,232
560,162,229.1,42.27768778,-83.69914194,33,232
560,162,229.3,42.27768778,-83.69914194,33,232
560,162,229.6,42.27768778,-83.69914194,33,232
560,162,230.6,42.27768778,-83.69914194,35,232
560,162,230.9,42.2777475,-83.69948639,35,232
560,162,231.3,42.2777475,-83.69948639,35,232
560,162,231.7,42.2777475,-83.69948639,36,232
560,162,232.7,42.2777475,-83.69948639,37,232
560,162,233.3,42.2777475,-83.69948639,37,232
560,162,233.7,42.2777475,-83.69948639,38,234
560,162,234.1,42.27780694,-83.69986139,38,234
560,162,234.8,42.27780694,-83.69986139,39,234
560,162,235.3,42.27780694,-83.69986139,39,234
560,162,235.8,42.27780694,-83.69986139,40,235
560,162,236.9,42.27787278,-83.70027528,43,235
560,162,237.3,42.27787278,-83.70027528,43,235
560,162,237.9,42.27787278,-83.70027528,43,235
560,162,238.9,42.27787278,-83.70027528,44,235
560,162,239.2,42.27787278,-83.70027528,44,235
560,162,239.3,42.27787278,-83.70027528,44,235
560,162,240,42.27797583,-83.70070694,45,235
560,162,241,42.27797583,-83.70070694,46,235
560,162,241.3,42.27797583,-83.70070694,46,235
560,162,242.1,42.27797583,-83.70070694,47,234
560,162,243,42.27814528,-83.70113611,47,234
560,162,243.1,42.27814528,-83.70113611,49,234
560,162,243.3,42.27814528,-83.70113611,49,234
560,162,244.1,42.27814528,-83.70113611,50,234
560,162,244.2,42.27814528,-83.70113611,50,234
560,162,245.2,42.27814528,-83.70113611,51,234
